 VARIABLES="x","alfa"
 ZONE T=LST, I=         665
   0.148750000E+01  0.260610703E+01
   0.149375000E+01  0.260809078E+01
   0.150000000E+01  0.260984057E+01
   0.150625000E+01  0.261135858E+01
   0.151250000E+01  0.261264697E+01
   0.151875000E+01  0.261370787E+01
   0.152500000E+01  0.261454339E+01
   0.153125000E+01  0.261515559E+01
   0.153750000E+01  0.261554652E+01
   0.154375000E+01  0.261589684E+01
   0.155000000E+01  0.261585506E+01
   0.155625000E+01  0.261559861E+01
   0.156250000E+01  0.261512873E+01
   0.156875000E+01  0.261444730E+01
   0.157500000E+01  0.261355622E+01
   0.158125000E+01  0.261245734E+01
   0.158750000E+01  0.261115250E+01
   0.159375000E+01  0.260964352E+01
   0.160000000E+01  0.260793217E+01
   0.160625000E+01  0.260602022E+01
   0.161250000E+01  0.260390941E+01
   0.161875000E+01  0.260160146E+01
   0.162500000E+01  0.259909806E+01
   0.163125000E+01  0.259640089E+01
   0.163750000E+01  0.259351159E+01
   0.164375000E+01  0.259043181E+01
   0.165000000E+01  0.258716313E+01
   0.165625000E+01  0.258370716E+01
   0.166250000E+01  0.258006547E+01
   0.166875000E+01  0.257623959E+01
   0.167500000E+01  0.257223107E+01
   0.168125000E+01  0.256804141E+01
   0.168750000E+01  0.256367209E+01
   0.169375000E+01  0.255912460E+01
   0.170000000E+01  0.255440038E+01
   0.170625000E+01  0.254950087E+01
   0.171250000E+01  0.254442749E+01
   0.171875000E+01  0.253918164E+01
   0.172500000E+01  0.253376470E+01
   0.173125000E+01  0.252817804E+01
   0.173750000E+01  0.252242300E+01
   0.174375000E+01  0.251650092E+01
   0.175000000E+01  0.251041311E+01
   0.175625000E+01  0.250416088E+01
   0.176250000E+01  0.249774550E+01
   0.176875000E+01  0.249116825E+01
   0.177500000E+01  0.248443038E+01
   0.178125000E+01  0.247753314E+01
   0.178750000E+01  0.247047774E+01
   0.179375000E+01  0.246326539E+01
   0.180000000E+01  0.245589729E+01
   0.180625000E+01  0.244837461E+01
   0.181250000E+01  0.244069854E+01
   0.181875000E+01  0.243287022E+01
   0.182500000E+01  0.242489078E+01
   0.183125000E+01  0.241676136E+01
   0.183750000E+01  0.240848308E+01
   0.184375000E+01  0.240005702E+01
   0.185000000E+01  0.239148428E+01
   0.185625000E+01  0.238276593E+01
   0.186250000E+01  0.237390305E+01
   0.186875000E+01  0.236489667E+01
   0.187500000E+01  0.235574784E+01
   0.188125000E+01  0.234645758E+01
   0.188750000E+01  0.233702691E+01
   0.189375000E+01  0.232745684E+01
   0.190000000E+01  0.231774835E+01
   0.190625000E+01  0.230790243E+01
   0.191250000E+01  0.229792006E+01
   0.191875000E+01  0.228780218E+01
   0.192500000E+01  0.227754975E+01
   0.193125000E+01  0.226716371E+01
   0.193750000E+01  0.225664499E+01
   0.194375000E+01  0.224599450E+01
   0.195000000E+01  0.223521316E+01
   0.195625000E+01  0.222430186E+01
   0.196250000E+01  0.221326149E+01
   0.196875000E+01  0.220209294E+01
   0.197500000E+01  0.219079706E+01
   0.198125000E+01  0.217937473E+01
   0.198750000E+01  0.216782679E+01
   0.199375000E+01  0.215615409E+01
   0.200000000E+01  0.214435746E+01
   0.200625000E+01  0.213243772E+01
   0.201250000E+01  0.212039570E+01
   0.201875000E+01  0.210823219E+01
   0.202500000E+01  0.209594800E+01
   0.203125000E+01  0.208354392E+01
   0.203750000E+01  0.207102073E+01
   0.204375000E+01  0.205837920E+01
   0.205000000E+01  0.204562011E+01
   0.205625000E+01  0.203274421E+01
   0.206250000E+01  0.201975226E+01
   0.206875000E+01  0.200664499E+01
   0.207500000E+01  0.199342315E+01
   0.208125000E+01  0.198008746E+01
   0.208750000E+01  0.196663865E+01
   0.209375000E+01  0.195307743E+01
   0.210000000E+01  0.193940450E+01
   0.210625000E+01  0.192562057E+01
   0.211250000E+01  0.191172633E+01
   0.211875000E+01  0.189772248E+01
   0.212500000E+01  0.188360968E+01
   0.213125000E+01  0.186938861E+01
   0.213750000E+01  0.185505995E+01
   0.214375000E+01  0.184062435E+01
   0.215000000E+01  0.182608246E+01
   0.215625000E+01  0.181143495E+01
   0.216250000E+01  0.179668244E+01
   0.216875000E+01  0.178182557E+01
   0.217500000E+01  0.176686499E+01
   0.218125000E+01  0.175180130E+01
   0.218750000E+01  0.173663513E+01
   0.219375000E+01  0.172136710E+01
   0.220000000E+01  0.170599782E+01
   0.220625000E+01  0.169052788E+01
   0.221250000E+01  0.167495788E+01
   0.221875000E+01  0.165928842E+01
   0.222500000E+01  0.164352008E+01
   0.223125000E+01  0.162765344E+01
   0.223750000E+01  0.161168908E+01
   0.224375000E+01  0.159562758E+01
   0.225000000E+01  0.157946950E+01
   0.225625000E+01  0.156321540E+01
   0.226250000E+01  0.154686584E+01
   0.226875000E+01  0.153042138E+01
   0.227500000E+01  0.151388255E+01
   0.228125000E+01  0.149724991E+01
   0.228750000E+01  0.148052399E+01
   0.229375000E+01  0.146370533E+01
   0.230000000E+01  0.144679446E+01
   0.230625000E+01  0.142979191E+01
   0.231250000E+01  0.141269820E+01
   0.231875000E+01  0.139551384E+01
   0.232500000E+01  0.137823936E+01
   0.233125000E+01  0.136087525E+01
   0.233750000E+01  0.134342204E+01
   0.234375000E+01  0.132588022E+01
   0.235000000E+01  0.130825028E+01
   0.235625000E+01  0.129053274E+01
   0.236250000E+01  0.127272807E+01
   0.236875000E+01  0.125483676E+01
   0.237500000E+01  0.123685931E+01
   0.238125000E+01  0.121879619E+01
   0.238750000E+01  0.120064788E+01
   0.239375000E+01  0.118241486E+01
   0.240000000E+01  0.116409760E+01
   0.240625000E+01  0.114569656E+01
   0.241250000E+01  0.112721221E+01
   0.241875000E+01  0.110864502E+01
   0.242500000E+01  0.108999544E+01
   0.243125000E+01  0.107126394E+01
   0.243750000E+01  0.105245095E+01
   0.244375000E+01  0.103355695E+01
   0.245000000E+01  0.101458237E+01
   0.245625000E+01  0.995527665E+00
   0.246250000E+01  0.976393273E+00
   0.246875000E+01  0.957179637E+00
   0.247500000E+01  0.937887196E+00
   0.248125000E+01  0.918516385E+00
   0.248750000E+01  0.899067639E+00
   0.249375000E+01  0.879541390E+00
   0.250000000E+01  0.859938066E+00
   0.250625000E+01  0.840258096E+00
   0.251250000E+01  0.820501904E+00
   0.251875000E+01  0.800669914E+00
   0.252500000E+01  0.780762548E+00
   0.253125000E+01  0.760780224E+00
   0.253750000E+01  0.740723361E+00
   0.254375000E+01  0.720592375E+00
   0.255000000E+01  0.700387679E+00
   0.255625000E+01  0.680109686E+00
   0.256250000E+01  0.659758808E+00
   0.256875000E+01  0.639335453E+00
   0.257500000E+01  0.618840030E+00
   0.258125000E+01  0.598272946E+00
   0.258750000E+01  0.577634606E+00
   0.259375000E+01  0.556925414E+00
   0.260000000E+01  0.536145773E+00
   0.260625000E+01  0.515296084E+00
   0.261250000E+01  0.494376749E+00
   0.261875000E+01  0.473388166E+00
   0.262500000E+01  0.452330735E+00
   0.263125000E+01  0.431204853E+00
   0.263750000E+01  0.410010917E+00
   0.264375000E+01  0.388749324E+00
   0.265000000E+01  0.367420468E+00
   0.265625000E+01  0.346024744E+00
   0.266250000E+01  0.324562548E+00
   0.266875000E+01  0.303034271E+00
   0.267500000E+01  0.281440308E+00
   0.268125000E+01  0.259781052E+00
   0.268750000E+01  0.238056894E+00
   0.269375000E+01  0.216268227E+00
   0.270000000E+01  0.194415443E+00
   0.270625000E+01  0.172498934E+00
   0.271250000E+01  0.150519092E+00
   0.271875000E+01  0.128476309E+00
   0.272500000E+01  0.106370975E+00
   0.273125000E+01  0.842034847E-01
   0.273750000E+01  0.619742287E-01
   0.274375000E+01  0.396831192E-01
   0.275000000E+01  0.173315020E-01
   0.275625000E+01 -0.508070171E-02
   0.276250000E+01 -0.275530983E-01
   0.276875000E+01 -0.500847813E-01
   0.277500000E+01 -0.726763729E-01
   0.278125000E+01 -0.953269728E-01
   0.278750000E+01 -0.118036185E+00
   0.279375000E+01 -0.140803611E+00
   0.280000000E+01 -0.163628855E+00
   0.280625000E+01 -0.186511516E+00
   0.281250000E+01 -0.209451195E+00
   0.281875000E+01 -0.232447490E+00
   0.282500000E+01 -0.255499999E+00
   0.283125000E+01 -0.278608317E+00
   0.283750000E+01 -0.301772041E+00
   0.284375000E+01 -0.324990763E+00
   0.285000000E+01 -0.348264074E+00
   0.285625000E+01 -0.371591567E+00
   0.286250000E+01 -0.394972828E+00
   0.286875000E+01 -0.418407444E+00
   0.287500000E+01 -0.441895002E+00
   0.288125000E+01 -0.465435083E+00
   0.288750000E+01 -0.489027269E+00
   0.289375000E+01 -0.512671138E+00
   0.290000000E+01 -0.536366267E+00
   0.290625000E+01 -0.560112231E+00
   0.291250000E+01 -0.583908601E+00
   0.291875000E+01 -0.607754947E+00
   0.292500000E+01 -0.631650837E+00
   0.293125000E+01 -0.655595833E+00
   0.293750000E+01 -0.679589499E+00
   0.294375000E+01 -0.703631392E+00
   0.295000000E+01 -0.727721068E+00
   0.295625000E+01 -0.751858081E+00
   0.296250000E+01 -0.776041980E+00
   0.296875000E+01 -0.800272311E+00
   0.297500000E+01 -0.824548618E+00
   0.298125000E+01 -0.848870439E+00
   0.298750000E+01 -0.873237312E+00
   0.299375000E+01 -0.897648769E+00
   0.300000000E+01 -0.922104338E+00
   0.300625000E+01 -0.946603545E+00
   0.301250000E+01 -0.971145910E+00
   0.301875000E+01 -0.995730951E+00
   0.302500000E+01 -0.102035818E+01
   0.303125000E+01 -0.104502710E+01
   0.303750000E+01 -0.106973723E+01
   0.304375000E+01 -0.109448806E+01
   0.305000000E+01 -0.111927908E+01
   0.305625000E+01 -0.114410979E+01
   0.306250000E+01 -0.116897966E+01
   0.306875000E+01 -0.119388819E+01
   0.307500000E+01 -0.121883485E+01
   0.308125000E+01 -0.124381910E+01
   0.308750000E+01 -0.126884041E+01
   0.309375000E+01 -0.129389824E+01
   0.310000000E+01 -0.131899205E+01
   0.310625000E+01 -0.134412127E+01
   0.311250000E+01 -0.136928536E+01
   0.311875000E+01 -0.139448375E+01
   0.312500000E+01 -0.141971587E+01
   0.313125000E+01 -0.144498114E+01
   0.313750000E+01 -0.147027898E+01
   0.314375000E+01 -0.149560881E+01
   0.315000000E+01 -0.152097001E+01
   0.315625000E+01 -0.154636200E+01
   0.316250000E+01 -0.157178416E+01
   0.316875000E+01 -0.159723588E+01
   0.317500000E+01 -0.162271652E+01
   0.318125000E+01 -0.164822547E+01
   0.318750000E+01 -0.167376207E+01
   0.319375000E+01 -0.169932569E+01
   0.320000000E+01 -0.172491566E+01
   0.320625000E+01 -0.175053134E+01
   0.321250000E+01 -0.177617203E+01
   0.321875000E+01 -0.180183707E+01
   0.322500000E+01 -0.182752577E+01
   0.323125000E+01 -0.185323743E+01
   0.323750000E+01 -0.187897135E+01
   0.324375000E+01 -0.190472681E+01
   0.325000000E+01 -0.193050309E+01
   0.325625000E+01 -0.195629946E+01
   0.326250000E+01 -0.198211517E+01
   0.326875000E+01 -0.200794947E+01
   0.327500000E+01 -0.203380161E+01
   0.328125000E+01 -0.205967081E+01
   0.328750000E+01 -0.208555629E+01
   0.329375000E+01 -0.211145725E+01
   0.330000000E+01 -0.213737291E+01
   0.330625000E+01 -0.216330243E+01
   0.331250000E+01 -0.218924501E+01
   0.331875000E+01 -0.221519980E+01
   0.332500000E+01 -0.224116597E+01
   0.333125000E+01 -0.226714264E+01
   0.333750000E+01 -0.229312896E+01
   0.334375000E+01 -0.231912405E+01
   0.335000000E+01 -0.234512701E+01
   0.335625000E+01 -0.237113694E+01
   0.336250000E+01 -0.239715292E+01
   0.336875000E+01 -0.242317403E+01
   0.337500000E+01 -0.244919932E+01
   0.338125000E+01 -0.247550811E+01
   0.338750000E+01 -0.250153215E+01
   0.339375000E+01 -0.252756247E+01
   0.340000000E+01 -0.255359301E+01
   0.340625000E+01 -0.257962282E+01
   0.341250000E+01 -0.260565088E+01
   0.341875000E+01 -0.263167617E+01
   0.342500000E+01 -0.265769763E+01
   0.343125000E+01 -0.268371420E+01
   0.343750000E+01 -0.270972482E+01
   0.344375000E+01 -0.273572838E+01
   0.345000000E+01 -0.276172379E+01
   0.345625000E+01 -0.278770993E+01
   0.346250000E+01 -0.281368566E+01
   0.346875000E+01 -0.283964983E+01
   0.347500000E+01 -0.286560129E+01
   0.348125000E+01 -0.289153886E+01
   0.348750000E+01 -0.291746133E+01
   0.349375000E+01 -0.294336751E+01
   0.350000000E+01 -0.296925617E+01
   0.350625000E+01 -0.299512606E+01
   0.351250000E+01 -0.302097594E+01
   0.351875000E+01 -0.304680452E+01
   0.352500000E+01 -0.307261053E+01
   0.353125000E+01 -0.309839266E+01
   0.353750000E+01 -0.312414958E+01
   0.354375000E+01 -0.314987997E+01
   0.355000000E+01 -0.317558247E+01
   0.355625000E+01 -0.320125572E+01
   0.356250000E+01 -0.322689832E+01
   0.356875000E+01 -0.325250889E+01
   0.357500000E+01 -0.327808599E+01
   0.358125000E+01 -0.330362820E+01
   0.358750000E+01 -0.332913406E+01
   0.359375000E+01 -0.335460212E+01
   0.360000000E+01 -0.338003088E+01
   0.360625000E+01 -0.340541885E+01
   0.361250000E+01 -0.343076452E+01
   0.361875000E+01 -0.345606635E+01
   0.362500000E+01 -0.348132279E+01
   0.363125000E+01 -0.350653228E+01
   0.363750000E+01 -0.353169324E+01
   0.364375000E+01 -0.355680408E+01
   0.365000000E+01 -0.358186319E+01
   0.365625000E+01 -0.360686893E+01
   0.366250000E+01 -0.363181967E+01
   0.366875000E+01 -0.365671376E+01
   0.367500000E+01 -0.368154951E+01
   0.368125000E+01 -0.370632524E+01
   0.368750000E+01 -0.373103926E+01
   0.369375000E+01 -0.375568985E+01
   0.370000000E+01 -0.378027528E+01
   0.370625000E+01 -0.380479380E+01
   0.371250000E+01 -0.382924367E+01
   0.371875000E+01 -0.385362311E+01
   0.372500000E+01 -0.387793035E+01
   0.373125000E+01 -0.390216359E+01
   0.373750000E+01 -0.392632103E+01
   0.374375000E+01 -0.395040085E+01
   0.375000000E+01 -0.397440123E+01
   0.375625000E+01 -0.399832034E+01
   0.376250000E+01 -0.402215633E+01
   0.376875000E+01 -0.404590734E+01
   0.377500000E+01 -0.406957151E+01
   0.378125000E+01 -0.409314698E+01
   0.378750000E+01 -0.411663186E+01
   0.379375000E+01 -0.414002428E+01
   0.380000000E+01 -0.416332233E+01
   0.380625000E+01 -0.418652414E+01
   0.381250000E+01 -0.420962780E+01
   0.381875000E+01 -0.423263140E+01
   0.382500000E+01 -0.425553305E+01
   0.383125000E+01 -0.427833083E+01
   0.383750000E+01 -0.430102285E+01
   0.384375000E+01 -0.432360718E+01
   0.385000000E+01 -0.434608193E+01
   0.385625000E+01 -0.436844519E+01
   0.386250000E+01 -0.439069506E+01
   0.386875000E+01 -0.441282964E+01
   0.387500000E+01 -0.443484704E+01
   0.388125000E+01 -0.445674537E+01
   0.388750000E+01 -0.447852274E+01
   0.389375000E+01 -0.450017728E+01
   0.390000000E+01 -0.452170714E+01
   0.390625000E+01 -0.454311046E+01
   0.391250000E+01 -0.456438539E+01
   0.391875000E+01 -0.458553010E+01
   0.392500000E+01 -0.460654279E+01
   0.393125000E+01 -0.462742164E+01
   0.393750000E+01 -0.464816487E+01
   0.394375000E+01 -0.466877072E+01
   0.395000000E+01 -0.468923743E+01
   0.395625000E+01 -0.470956328E+01
   0.396250000E+01 -0.472974656E+01
   0.396875000E+01 -0.474978558E+01
   0.397500000E+01 -0.476967867E+01
   0.398125000E+01 -0.478942421E+01
   0.398750000E+01 -0.480902058E+01
   0.399375000E+01 -0.482846619E+01
   0.400000000E+01 -0.484775949E+01
   0.400625000E+01 -0.486689895E+01
   0.401250000E+01 -0.488588308E+01
   0.401875000E+01 -0.490471042E+01
   0.402500000E+01 -0.492337953E+01
   0.403125000E+01 -0.494188902E+01
   0.403750000E+01 -0.496023753E+01
   0.404375000E+01 -0.497842374E+01
   0.405000000E+01 -0.499644637E+01
   0.405625000E+01 -0.501430417E+01
   0.406250000E+01 -0.503199594E+01
   0.406875000E+01 -0.504952052E+01
   0.407500000E+01 -0.506687678E+01
   0.408125000E+01 -0.508406364E+01
   0.408750000E+01 -0.510108009E+01
   0.409375000E+01 -0.511792512E+01
   0.410000000E+01 -0.513459779E+01
   0.410625000E+01 -0.515109722E+01
   0.411250000E+01 -0.516742255E+01
   0.411875000E+01 -0.518357299E+01
   0.412500000E+01 -0.519954778E+01
   0.413125000E+01 -0.521534623E+01
   0.413750000E+01 -0.523096769E+01
   0.414375000E+01 -0.524641156E+01
   0.415000000E+01 -0.526167729E+01
   0.415625000E+01 -0.527676439E+01
   0.416250000E+01 -0.529167241E+01
   0.416875000E+01 -0.530640097E+01
   0.417500000E+01 -0.532094972E+01
   0.418125000E+01 -0.533531838E+01
   0.418750000E+01 -0.534950672E+01
   0.419375000E+01 -0.536351456E+01
   0.420000000E+01 -0.537734177E+01
   0.420625000E+01 -0.539098829E+01
   0.421250000E+01 -0.540445409E+01
   0.421875000E+01 -0.541773920E+01
   0.422500000E+01 -0.543084372E+01
   0.423125000E+01 -0.544376777E+01
   0.423750000E+01 -0.545651156E+01
   0.424375000E+01 -0.546907532E+01
   0.425000000E+01 -0.548145935E+01
   0.425625000E+01 -0.549366399E+01
   0.426250000E+01 -0.550568964E+01
   0.426875000E+01 -0.551753674E+01
   0.427500000E+01 -0.552920578E+01
   0.428125000E+01 -0.554069731E+01
   0.428750000E+01 -0.555201192E+01
   0.429375000E+01 -0.556315024E+01
   0.430000000E+01 -0.557411296E+01
   0.430625000E+01 -0.558490080E+01
   0.431250000E+01 -0.559551454E+01
   0.431875000E+01 -0.560595498E+01
   0.432500000E+01 -0.561622300E+01
   0.433125000E+01 -0.562631948E+01
   0.433750000E+01 -0.563624537E+01
   0.434375000E+01 -0.564600165E+01
   0.435000000E+01 -0.565558933E+01
   0.435625000E+01 -0.566500946E+01
   0.436250000E+01 -0.567426315E+01
   0.436875000E+01 -0.568335150E+01
   0.437500000E+01 -0.569227569E+01
   0.438125000E+01 -0.570103690E+01
   0.438750000E+01 -0.570963635E+01
   0.439375000E+01 -0.571807531E+01
   0.440000000E+01 -0.572635504E+01
   0.440625000E+01 -0.573447685E+01
   0.441250000E+01 -0.574244210E+01
   0.441875000E+01 -0.575025212E+01
   0.442500000E+01 -0.575790832E+01
   0.443125000E+01 -0.576541209E+01
   0.443750000E+01 -0.577276487E+01
   0.444375000E+01 -0.577996810E+01
   0.445000000E+01 -0.578702326E+01
   0.445625000E+01 -0.579393183E+01
   0.446250000E+01 -0.580069532E+01
   0.446875000E+01 -0.580731524E+01
   0.447500000E+01 -0.581379313E+01
   0.448125000E+01 -0.582013054E+01
   0.448750000E+01 -0.582632902E+01
   0.449375000E+01 -0.583239015E+01
   0.450000000E+01 -0.583831550E+01
   0.450625000E+01 -0.584410667E+01
   0.451250000E+01 -0.584976525E+01
   0.451875000E+01 -0.585529286E+01
   0.452500000E+01 -0.586069109E+01
   0.453125000E+01 -0.586596156E+01
   0.453750000E+01 -0.587110590E+01
   0.454375000E+01 -0.587612572E+01
   0.455000000E+01 -0.588102266E+01
   0.455625000E+01 -0.588579833E+01
   0.456250000E+01 -0.589045436E+01
   0.456875000E+01 -0.589499238E+01
   0.457500000E+01 -0.589941401E+01
   0.458125000E+01 -0.590372088E+01
   0.458750000E+01 -0.590791459E+01
   0.459375000E+01 -0.591199678E+01
   0.460000000E+01 -0.591596905E+01
   0.460625000E+01 -0.591983301E+01
   0.461250000E+01 -0.592359026E+01
   0.461875000E+01 -0.592724239E+01
   0.462500000E+01 -0.593079099E+01
   0.463125000E+01 -0.593423765E+01
   0.463750000E+01 -0.593758393E+01
   0.464375000E+01 -0.594083140E+01
   0.465000000E+01 -0.594398162E+01
   0.465625000E+01 -0.594703613E+01
   0.466250000E+01 -0.594999647E+01
   0.466875000E+01 -0.595286416E+01
   0.467500000E+01 -0.595564073E+01
   0.468125000E+01 -0.595832766E+01
   0.468750000E+01 -0.596092646E+01
   0.469375000E+01 -0.596343861E+01
   0.470000000E+01 -0.596586557E+01
   0.470625000E+01 -0.596820880E+01
   0.471250000E+01 -0.597046974E+01
   0.471875000E+01 -0.597264982E+01
   0.472500000E+01 -0.597475047E+01
   0.473125000E+01 -0.597677308E+01
   0.473750000E+01 -0.597871904E+01
   0.474375000E+01 -0.598058973E+01
   0.475000000E+01 -0.598238652E+01
   0.475625000E+01 -0.598411074E+01
   0.476250000E+01 -0.598576373E+01
   0.476875000E+01 -0.598734681E+01
   0.477500000E+01 -0.598886128E+01
   0.478125000E+01 -0.599030844E+01
   0.478750000E+01 -0.599168955E+01
   0.479375000E+01 -0.599300589E+01
   0.480000000E+01 -0.599425868E+01
   0.480625000E+01 -0.599544917E+01
   0.481250000E+01 -0.599657856E+01
   0.481875000E+01 -0.599764806E+01
   0.482500000E+01 -0.599865885E+01
   0.483125000E+01 -0.599961210E+01
   0.483750000E+01 -0.600050896E+01
   0.484375000E+01 -0.600135058E+01
   0.485000000E+01 -0.600213808E+01
   0.485625000E+01 -0.600287256E+01
   0.486250000E+01 -0.600355513E+01
   0.486875000E+01 -0.600418687E+01
   0.487500000E+01 -0.600476883E+01
   0.488125000E+01 -0.600530206E+01
   0.488750000E+01 -0.600578761E+01
   0.489375000E+01 -0.600622650E+01
   0.490000000E+01 -0.600661972E+01
   0.490625000E+01 -0.600696828E+01
   0.491250000E+01 -0.600727315E+01
   0.491875000E+01 -0.600753529E+01
   0.492500000E+01 -0.600775565E+01
   0.493125000E+01 -0.600793517E+01
   0.493750000E+01 -0.600807476E+01
   0.494375000E+01 -0.600817534E+01
   0.495000000E+01 -0.600823780E+01
   0.495625000E+01 -0.600826301E+01
   0.496250000E+01 -0.600825185E+01
   0.496875000E+01 -0.600820517E+01
   0.497500000E+01 -0.600812380E+01
   0.498125000E+01 -0.600800858E+01
   0.498750000E+01 -0.600786031E+01
   0.499375000E+01 -0.600767980E+01
   0.500000000E+01 -0.600746784E+01
   0.500625000E+01 -0.600722520E+01
   0.501250000E+01 -0.600695264E+01
   0.501875000E+01 -0.600665092E+01
   0.502500000E+01 -0.600632077E+01
   0.503125000E+01 -0.600596292E+01
   0.503750000E+01 -0.600557809E+01
   0.504375000E+01 -0.600516697E+01
   0.505000000E+01 -0.600473027E+01
   0.505625000E+01 -0.600426865E+01
   0.506250000E+01 -0.600378280E+01
   0.506875000E+01 -0.600327335E+01
   0.507500000E+01 -0.600274098E+01
   0.508125000E+01 -0.600218630E+01
   0.508750000E+01 -0.600160994E+01
   0.509375000E+01 -0.600101252E+01
   0.510000000E+01 -0.600039465E+01
   0.510625000E+01 -0.599975690E+01
   0.511250000E+01 -0.599909988E+01
   0.511875000E+01 -0.599842415E+01
   0.512500000E+01 -0.599773028E+01
   0.513125000E+01 -0.599701881E+01
   0.513750000E+01 -0.599629030E+01
   0.514375000E+01 -0.599554528E+01
   0.515000000E+01 -0.599478427E+01
